ECTION - null, AccessibilityAction: ACTION_SHOW_ON_SCREEN - null]; isTextSelectable: true
06-19 21:17:21.116 29901 29901 I AccessibilityNodeInfoDumper: Skipping invisible child: android.view.accessibility.AccessibilityNodeInfo@1410e1; boundsInParent: Rect(0, 0 - 1056, 142); boundsInScreen: Rect(81, 1120 - 1137, -22632); boundsInWindow: Rect(81, 1120 - 1137, -22632); packageName: com.assistant.stocktrading; className: android.view.ViewGroup; text: null; error: null; maxTextLength: -1; stateDescription: null; contentDescription: null; tooltipText: null; containerTitle: null; viewIdResName: portfolio-ai-ranking-all; uniqueId: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; contextClickable: false; enabled: true; password: false; scrollable: false; granularScrollingSupported: false; importantForAccessibility: true; visible: false; actions: [AccessibilityAction: ACTION_SELECT - null, AccessibilityAction: ACTION_CLEAR_SELECTION - null, AccessibilityAction: ACTION_ACCESSIBILITY_FOCUS - null, AccessibilityAction: ACTION_SHOW_ON_SCREEN - null]; isTextSelectable: false
06-19 21:17:22.181 29901 29901 D AndroidRuntime: Shutting down VM
06-19 21:17:22.181 29901 29913 W IPCThreadState: call to talkWithDriver in joinThreadPool returned error: -9 (Bad file descriptor), FD: -1
06-19 21:17:22.184  1767  1767 E AccessibilityStateListenerImpl: MiuiEnhanceTBService is not installed
06-19 21:17:22.185  1767  1767 D BatterySaverPolicy: accessibility changed to false, updating policy.
06-19 21:17:22.187 29901 29915 W IPCThreadState: call to talkWithDriver in joinThreadPool returned error: -9 (Bad file descriptor), FD: -1
06-19 21:17:22.193  1121  1121 E HwcComposer: presentOrValidateDisplay 0 presentFence:-1
06-19 21:17:22.194   977   977 I hwcomposer: [HWCDisplay] [Display_0 (type:1, mode:2)] fps:2.711530,dur:2212.77,max:1756.17,min:11.98  
06-19 21:17:22.194   977  1626 I android.hardware.graphics.composer@3.1-service: FrameNotifyProcess Sensor: notify citsensorservice to trigger cwb
06-19 21:17:22.194  1510  2143 I libcitsensorservice@2.0-impl: msg_transfer
06-19 21:17:22.194  1510  2143 I libcitsensorservice@2.0-impl: msg_transfer msg.u.message_body[1] = -9
06-19 21:17:22.194  1510  2143 E libcitsensorservice@2.0-impl: log in cal_rgb_dump
06-19 21:17:22.195  1510  2070 I libsensor-frameBufferManager: request dump start
06-19 21:17:22.195  1121  1121 I MI-SF   : surfaceflinger setAffinity mode=0
06-19 21:17:22.195   977  1620 I hwcomposer: [HWC] getDispDump(), dpy 1, (795,3,955,123), (160, 120), (1, 2), (-1), (-1), (0xb4000071bf8f44f0)  
06-19 21:17:22.195  1121  1121 E MI-SF   : surfaceflinger setAffinity success
06-19 21:17:22.195   977  1620 I hwcomposer: [DRMDEV] isSupportWbParams(), id_crtc 60, id_connector 32, dump_point 1, src(160, 120), dst(160, 120), config 0  
06-19 21:17:22.195   977  1620 E hwcomposer: [DRMDEV] isSupportWbParams(), disp(1220, 2712)  
06-19 21:17:22.195   977  1620 I hwcomposer: [DISP_DUMP] setDumpBuf(), dpy(0), src(795, 3, 955, 123), dst(160, 120), (1, 2), -1, (-1), (0xb4000071bf8f44f0)  
06-19 21:17:22.196   977  1620 I hwcomposer: [HWC] (0)fire a callback of refresh to SF[10]  
06-19 21:17:22.201  1510  2078 I libsensor-displayalgo: the value of valueOfHsv: -1.000000
06-19 21:17:22.201  1510  2078 I libsensor-displayalgo: the value of channelCali C:69.043260,R:29.104093,G:20.877306,B:9.392572,scales C:1.164939,R:1.160473,G:1.211528,B:1.255602
06-19 21:17:22.203  1510  2078 I libsensor-displayalgo: the value of  REAL LUX35.148228
06-19 21:17:22.203  1510  2078 D libsensor-displayalgo: brightness:2047.000000,flat_mode:1.000000,R1:150.537004,G1:171.622171,B1:296.453780,R2:235.112936,G2:252.760145,B2:370.859419,R3:150.537004,G3:171.622171,B3:296.453780,R4:150.537004,G4:171.622171,B4:296.453780,EVENT C:639.000000,R:249.000000,G:283.000000,B:117.000000, lux: 35.148228
06-19 21:17:22.204  2350  4322 D JavaheapMonitor: Java heap used=2M max=256M, proc: com.miui.miwallpaper
06-19 21:17:22.204  2350  4322 V JavaheapMonitor: Check java heap usage finished! Next check delay: 300000
06-19 21:17:22.209  1121  1121 I SurfaceFlinger: onHandleDestroyed: layerId=79072, name=WindowToken{81b386 type=2032 android.os.Binder@f457c61}-topChild=null#79072
06-19 21:17:22.211  1121  1121 E HwcComposer: presentOrValidateDisplay 0 presentFence:-1
06-19 21:17:22.252  1510  2073 D libsensor-parseRGB: the value of RGB [9.768724 10.368482 13.292811]
06-19 21:17:22.256  1767  1900 D SsruManagerImpl: MiSsru Sensor not init!!!!
06-19 21:17:22.256   994   994 I OriginChannel: batch: [5,200000000,0]
06-19 21:17:22.261   994  1063 I HfLooper: sensor light = 37.000000
06-19 21:17:22.262  1015  1015 D SRE     : sensorCallback mDisplayId = 0 dataCallback value=<  37.0000,   0.0000,   0.0000>,time=748335709690759, sensor=5, temperature(K)=   0.0000
06-19 21:17:22.262  1015  1015 D SRE     : setSREStrength mDisplayId = 0, mLastLux = 37, lux = 37, mSREEnabled = 1, mLastFreezeStatus = 0, freeze = 0
06-19 21:17:22.263  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfoList:2
06-19 21:17:22.284  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfo:2
06-19 21:17:22.290  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfo:2
06-19 21:17:22.297  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfo:2
06-19 21:17:22.305  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfo:2
06-19 21:17:22.313  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfoList:2
06-19 21:17:22.315   977  1633 I hwcomposer: [HWC] (0)fire a callback of refresh to SF[4]  
06-19 21:17:22.321  1767  2860 D SLM-SRV-SLAService: checktemp temperature = 33234 temperature_average = 33188 isPerformanceMode = true thermal_enable_slm = true
06-19 21:17:22.322  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfo:2
06-19 21:17:22.327  1121  1121 E HwcComposer: presentOrValidateDisplay 0 presentFence:-1
06-19 21:17:22.329  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfo:2
06-19 21:17:22.333  1121  1121 I BufferQueueProducer: [FramebufferSurface](this:0xb400006efa867d90,id:-1,api:1,p:1121,c:1121) queueBuffer: fps=0.90 dur=2212.76 max=1896.62 min=316.14
06-19 21:17:22.337  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfo:2
06-19 21:17:22.338  1121  1121 I MI-SF   : surfaceflinger setAffinity mode=1
06-19 21:17:22.338  1121  1121 E MI-SF   : surfaceflinger setAffinity success
06-19 21:17:22.338  1121  1121 I MI-SF   : surfaceflinger setreAffinity reTid=1270
06-19 21:17:22.338  1121  1121 E MI-SF   : surfaceflinger setAffinity success
06-19 21:17:22.345  2597  3294 W TelephonyPermissions: reportAccessDeniedToReadIdentifiers:devian.tubemate.v3:getActiveSubscriptionInfo:2
06-19 21:17:22.395  2597  3294 D SlicePurchaseController-0: Premium capabilities unsupported because NR is not allowed on the device.
06-19 21:17:22.395  2597  3294 D SlicePurchaseController-0: Premium capabilities unsupported by the device.
06-19 21:17:22.400  2597  3294 I LocationAccessPolicy: devian.tubemate.v3 is aware of fine but the app-ops permission is specifically denied.
06-19 21:17:22.402  1510  2078 I libsensor-displayalgo: the value of valueOfHsv: -1.000000
06-19 21:17:22.402  1510  2078 I libsensor-displayalgo: the value of channelCali C:69.022318,R:29.095723,G:20.869344,B:9.392467,scales C:1.164939,R:1.160473,G:1.211528,B:1.255602
06-19 21:17:22.402  1510  2078 I libsensor-displayalgo: the value of  REAL LUX35.043304
06-19 21:17:22.402  1510  2078 D libsensor-displayalgo: brightness:2047.000000,flat_mode:1.000000,R1:150.537004,G1:171.622171,B1:296.453780,R2:235.118651,G2:252.152270,B2:371.429244,R3:150.537004,G3:171.622171,B3:296.453780,R4:150.537004,G4:171.622171,B4:296.453780,EVENT C:639.000000,R:248.000000,G:282.000000,B:117.000000, lux: 35.043304
06-19 21:17:22.405  2597  3294 I LocationAccessPolicy: devian.tubemate.v3 is aware of fine but the app-ops permission is specifically denied.
06-19 21:17:22.424  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.429  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.433  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.437  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.441  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.444  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.447  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.451  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.453  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.455  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.468  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.470  1767  3270 W WifiService: Permission violation - getScanResults not allowed for uid=10399, packageName=devian.tubemate.v3, reason=java.lang.SecurityException: UID 10399 has no location permission
06-19 21:17:22.486   977  1626 I android.hardware.graphics.composer@3.1-service: FrameNotifyProcess Sensor: notify citsensorservice to trigger cwb
06-19 21:17:22.486  1510  2114 I libcitsensorservice@2.0-impl: msg_transfer
06-19 21:17:22.486  1510  2114 I libcitsensorservice@2.0-impl: msg_transfer msg.u.message_body[1] = -9
06-19 21:17:22.486  1510  2114 E libcitsensorservice@2.0-impl: log in cal_rgb_dump
06-19 21:17:22.486  1510  2070 I libsensor-frameBufferManager: request dump start
06-19 21:17:22.486   977  1620 I hwcomposer: [HWC] getDispDump(), dpy 1, (795,3,955,123), (160, 120), (1, 2), (-1), (-1), (0xb4000071bf8f44f0)  
06-19 21:17:22.487   977  1620 I hwcomposer: [DRMDEV] isSupportWbParams(), id_crtc 60, id_connector 32, dump_point 1, src(160, 120), dst(160, 120), config 0  
06-19 21:17:22.487   977  1620 E hwcomposer: [DRMDEV] isSupportWbParams(), disp(1220, 2712)  
06-19 21:17:22.487   977  1620 I hwcomposer: [DISP_DUMP] setDumpBuf(), dpy(0), src(795, 3, 955, 123), dst(160, 120), (1, 2), -1, (-1), (0xb4000071bf8f44f0)  
06-19 21:17:22.487   977  1620 I hwcomposer: [HWC] (0)fire a callback of refresh to SF[10]  
06-19 21:17:22.491  1121  1121 E HwcComposer: presentOrValidateDisplay 0 presentFence:-1
06-19 21:17:22.492   977  1626 I android.hardware.graphics.composer@3.1-service: FrameNotifyProcess Sensor: notify citsensorservice to trigger cwb
06-19 21:17:22.492  1510  1531 I libcitsensorservice@2.0-impl: msg_transfer
06-19 21:17:22.492  1510  1531 I libcitsensorservice@2.0-impl: msg_transfer msg.u.message_body[1] = -9
06-19 21:17:22.492  1510  1531 E libcitsensorservice@2.0-impl: log in cal_rgb_dump
06-19 21:17:22.492  1121  1121 I MI-SF   : surfaceflinger setAffinity mode=0
06-19 21:17:22.492  1510  2070 I libsensor-frameBufferManager: request dump start
06-19 21:17:22.492  1121  1121 E MI-SF   : surfaceflinger setAffinity success
06-19 21:17:22.492   977  1620 I hwcomposer: [HWC] getDispDump(), dpy 1, (795,3,955,123), (160, 120), (1, 2), (-1), (-1), (0xb4000071bf8f44f0)  
06-19 21:17:22.492   977  1620 I hwcomposer: [DRMDEV] isSupportWbParams(), id_crtc 60, id_connector 32, dump_point 1, src(160, 120), dst(160, 120), config 0  
06-19 21:17:22.492   977  1620 E hwcomposer: [DRMDEV] isSupportWbParams(), disp(1220, 2712)  
06-19 21:17:22.492   977  1620 I hwcomposer: [DISP_DUMP] setDumpBuf(), dpy(0), src(795, 3, 955, 123), dst(160, 120), (1, 2), -1, (-1), (0xb4000071bf8f44f0)  
06-19 21:17:22.534  1510  2073 D libsensor-parseRGB: the value of RGB [9.768724 10.368482 13.292811]
06-19 21:17:22.536  2597  2885 D EuiccConnector: handleMessage: E msg.what=105
06-19 21:17:22.536  2597  2885 D EuiccConnector: processMsg: ConnectedState
06-19 21:17:22.537  2597  2885 D EuiccConnector: handleMessage: X
06-19 21:17:22.538  1593 29916 D Euicc-XmLPAService: onGetEuiccInfo, slotId :-1
06-19 21:17:22.539  1593 29916 I Euicc-XmLPAService: eUICC is not available on slotId -1
06-19 21:17:22.539  2597  2885 D EuiccConnector: handleMessage: E msg.what=6
06-19 21:17:22.539  2597  2885 D EuiccConnector: processMsg: ConnectedState
06-19 21:17:22.539  2597  2885 D EuiccConnector: handleMessage: X
06-19 21:17:22.590  1767  1780 I system_server: Background young concurrent mark compact GC freed 18MB AllocSpace bytes, 77(3040KB) LOS objects, 14% free, 133MB/156MB, paused 3.157ms,9.683ms total 130.179ms
06-19 21:17:22.611   977  1633 I hwcomposer: [HWC] (0)fire a callback of refresh to SF[4]  
06-19 21:17:22.625  1121  1121 E HwcComposer: presentOrValidateDisplay 0 presentFence:-1
06-19 21:17:22.632  1121  1121 I MI-SF   : surfaceflinger setAffinity mode=1
06-19 21:17:22.633  1121  1121 E MI-SF   : surfaceflinger setAffinity success
06-19 21:17:22.633  1121  1121 I MI-SF   : surfaceflinger setreAffinity reTid=1270
06-19 21:17:22.633  1121  1121 E MI-SF   : surfaceflinger setAffinity success
06-19 21:17:22.637  7493  7541 W BluetoothMetricsLogger: MetricsLogger isn't initialized
06-19 21:17:22.637  7493  7541 W BluetoothMetricsLogger: MetricsLogger isn't initialized
06-19 21:17:22.637  7493  7541 V BtGatt.ScanController: onScanResult() - eventType=0x1b, addressType=1, address=XX:XX:XX:XX:86:AE, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-96, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
06-19 21:17:22.639  7493  7541 V BtGatt.ScanController: Skipping client: permission=true matches=false
06-19 21:17:22.664 21855 23014 D JavaheapMonitor: Java heap used=3M max=256M, proc: com.google.android.rkpdapp
06-19 21:17:22.665 21855 23014 V JavaheapMonitor: Check java heap usage finished! Next check delay: 300000
06-19 21:17:22.670  1510  2073 D libsensor-parseRGB: the value of RGB [9.768724 10.368482 13.292811]
06-19 21:17:22.678 31359 31359 I NearbyDiscovery: (REDACTED) DiscoveryService onStartCommand action: %s
06-19 21:17:22.679  1002  1092 I libPerfCtl: xgfGetFPS pid:2612 fps:-1
06-19 21:17:22.681 31359 15172 I NearbyDiscovery: FastPairApiHandler: trigger firmware update check [CONTEXT service_id=265 ]
06-19 21:17:22.682 31359 29896 I NearbyDiscovery: (REDACTED) FastPairApiHandler: Send result, package=(%s), requestType=(%s), status=(%s)
06-19 21:17:22.693  1767  1962 I ActivityManager: unbindService com.android.server.am.ActiveServices@e3a577b conn=android.app.LoadedApk$ServiceDispatcher$InnerConnection@eb4c2a4 callingPid=0 callers: com.android.server.accounts.AccountManagerService$Session.close:5455 com.android.server.accounts.AccountManagerService$Session.getResponseAndClose:5328 com.android.server.accounts.AccountManagerService$GetAccountsByTypeAndFeatureSession.sendResult:4690 com.android.server.accounts.AccountManagerService$GetAccountsByTypeAndFeatureSession.checkAccount:4651 com.android.server.accounts.AccountManagerService$GetAccountsByTypeAndFeatureSession.onResult:4686 android.accounts.IAccountAuthenticatorResponse$Stub.onTransact:106 android.os.Binder.execTransactInternal:1433 android.os.Binder.execTransact:1372 <bottom of call stack> <bottom of call stack> 
06-19 21:17:22.750 29726 29741 W _client_process: userfaultfd: MOVE ioctl seems unsupported: Connection timed out
06-19 21:17:22.805  1510  2078 I libsensor-displayalgo: the value of valueOfHsv: -1.000000
06-19 21:17:22.806  1510  2078 I libsensor-displayalgo: the value of channelCali C:69.043260,R:29.104093,G:20.877306,B:9.392572,scales C:1.164939,R:1.160473,G:1.211528,B:1.255602
06-19 21:17:22.806  1510  2078 I libsensor-displayalgo: the value of  REAL LUX35.164314
06-19 21:17:22.806  1510  2078 D libsensor-displayalgo: brightness:2047.000000,flat_mode:1.000000,R1:150.537004,G1:171.622171,B1:296.453780,R2:235.112936,G2:252.760145,B2:370.859419,R3:150.537004,G3:171.622171,B3:296.453780,R4:150.537004,G4:171.622171,B4:296.453780,EVENT C:639.000000,R:249.000000,G:284.000000,B:118.000000, lux: 35.164314
06-19 21:17:22.956  1767  5102 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:22.957  1767  5102 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:22.957 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:22.959  1767  5102 D FileUtils: Rounded bytes from 7732174848 to 8000000000
06-19 21:17:22.961   994   994 I OriginChannel: batch: [5,500000000,0]
06-19 21:17:22.961  1767  1900 D SsruManagerImpl: MiSsru Sensor not init!!!!
06-19 21:17:22.965   994  1063 I HfLooper: sensor light = 37.000000
06-19 21:17:22.965   994  1061 E HfLooper: sensor type is 4 action is 2 data is 6455.000000 -3259.000000 3891.000000
06-19 21:17:22.965   994  1061 I SensorSavedChannel: BIAS_ACTION [6455,-3259,3891]
06-19 21:17:22.966  1015  1015 D SRE     : sensorCallback mDisplayId = 0 dataCallback value=<  37.0000,   0.0000,   0.0000>,time=748336409660306, sensor=5, temperature(K)=   0.0000
06-19 21:17:22.966  1015  1015 D SRE     : setSREStrength mDisplayId = 0, mLastLux = 37, lux = 37, mSREEnabled = 1, mLastFreezeStatus = 0, freeze = 0
06-19 21:17:22.969   994  1061 W AString : ctor got NULL, using empty string instead
06-19 21:17:22.969   994  1061 I SensorSavedChannel: [6455,-3259,3891]==>gyro_bias.json
06-19 21:17:22.969   994  1061 I SensorSavedChannel:  scp_reboot count = 253661 reboot_flag 0
06-19 21:17:23.060 29901 29901 I app_process: hook_module_exit libgui_unisoc_utils.so over, handle:0x0
06-19 21:17:23.060 29901 29901 W RefBase : RefBase: Explicit destruction, weak count = 0 (in 0x7637873d48). Use sp<> to manage this object. Note - if weak count is 0, this leaks mRefs (weakref_impl).
06-19 21:17:23.079 29901 29901 D RefBase :   #00 pc 0000000000073b50  /apex/com.android.runtime/lib64/bionic/libc.so (__cxa_finalize+224) (BuildId: 9511d9cb89af590535458e21a5811d1a)
06-19 21:17:23.079 29901 29901 D RefBase :   #01 pc 0000000000078a64  /apex/com.android.runtime/lib64/bionic/libc.so (exit+36) (BuildId: 9511d9cb89af590535458e21a5811d1a)
06-19 21:17:23.079 29901 29901 D RefBase :   #02 pc 000000000006c1ac  /apex/com.android.runtime/lib64/bionic/libc.so (__libc_init+124) (BuildId: 9511d9cb89af590535458e21a5811d1a)
06-19 21:17:23.082 22380 22993 D JavaheapMonitor: Java heap used=2M max=256M, proc: com.xiaomi.trustservice
06-19 21:17:23.084 22380 22993 V JavaheapMonitor: Check java heap usage finished! Next check delay: 300000
06-19 21:17:23.105  1767  5102 W JobScheduler.JobStatus: Exempted app com.microsoft.office.outlook considered buggy
06-19 21:17:23.106  1767  5102 W JobScheduler.JobStatus: Exempted app com.microsoft.office.outlook considered buggy
06-19 21:17:23.107  1767  5102 W JobScheduler.JobStatus: Exempted app com.microsoft.office.outlook considered buggy
06-19 21:17:23.108  1767  5102 W JobScheduler.JobStatus: Exempted app com.microsoft.office.outlook considered buggy
06-19 21:17:23.110  1767  5102 E AlarmManager: not align this alarm: Alarm{5d635d3 type 3 origWhen 748349062 whenElapsed 748349062 android}, reason=0
06-19 21:17:23.111  1767  5102 E AlarmManager: not align this alarm: Alarm{4cd6510 type 2 origWhen 748349062 whenElapsed 748349062 android}, reason=0
06-19 21:17:23.112  1767  1983 W JobScheduler.JobStatus: Exempted app com.microsoft.office.outlook considered buggy
06-19 21:17:23.112  1767  1983 W JobScheduler.JobStatus: Exempted app com.microsoft.office.outlook considered buggy
06-19 21:17:23.114 28359 28422 W JobInfo : Job 'devian.tubemate.v3/com.connectivityassistant.sdk.data.task.LongRunningJobService#1122115566' has a deadline with no functional constraints. The deadline won't improve job execution latency. Consider removing the deadline.
06-19 21:17:23.115  1767  5102 W JobInfo : Job 'devian.tubemate.v3/com.connectivityassistant.sdk.data.task.LongRunningJobService#1122115566' has a deadline with no functional constraints. The deadline won't improve job execution latency. Consider removing the deadline.
06-19 21:17:23.118  1767  1983 D MiuiEmbeddingWindow: blacklistedAppRunningOnPhone: package=com.microsoft.office.outlookisNotProjeciton=true isHavingJeppackDisabledConfig=false isRunningOnPhone=true isAppleConnection=false
06-19 21:17:23.118  1767  1983 D MiuiEmbeddingWindow: MiuiEmbeddingWindowService: updateApplicationInfo for com.microsoft.office.outlook, blacklistedAppRunningOnPhone updated: clear
06-19 21:17:23.119  1767  1983 V GrammaticalInflectionUtils: AttributionSource: android.content.AttributionSource@803550d8 does not have READ_SYSTEM_GRAMMATICAL_GENDER permission.
06-19 21:17:23.122  1767  1983 I whetstone.activity: Power Event callback listener is empty for resId=256
06-19 21:17:23.122  1767  1983 D BatteryStatsManagerStub: notifyEvent for resId=256 used 1ms
06-19 21:17:23.152  1767  5102 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.152  1767  5102 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.152 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.152   957   957 D Zygote  : Forked child process 29918
06-19 21:17:23.152  1767  5102 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.153  1767  5102 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.153 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.153  1767  5102 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.153  1767  5102 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.153 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.153  1767  5102 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.153  1767  5102 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.154 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.155  1767  1890 I ActivityManager: Start proc 29918:com.microsoft.office.outlook/u0a362 for service {com.microsoft.office.outlook/androidx.work.impl.background.systemjob.SystemJobService} caller=android
06-19 21:17:23.155  1767  1890 I ActivityManager: ProcessObserver broadcast disabled
06-19 21:17:23.163 29918 29918 E Zygote  : process_name_ptr:29918 com.microsoft.office.outlook
06-19 21:17:23.164 29918 29918 E Zygote  : SetMemoryProtected process_name_ptr:29918 com.microsoft.office.outlook
06-19 21:17:23.177  1767  1962 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.178  1767  1962 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.178 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.179  1767  1962 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.179  1767  1962 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.179 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.179  1767  1962 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.179  1767  1962 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.179 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.179  1767  1962 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.179  1767  1962 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.180 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.180 29918 29918 I .office.outlook: Using CollectorTypeCMC GC.
06-19 21:17:23.193 29918 29918 D nativeloader: Load libframework-connectivity-tiramisu-jni.so using APEX ns com_android_tethering for caller /apex/com.android.tethering/javalib/framework-connectivity-t.jar: ok
06-19 21:17:23.198  1767  5102 D MiuiForceVkService: shouldUseVk, pkg=com.microsoft.office.outlook useVk 0
06-19 21:17:23.198 29918 29918 I ActivityThread: Current dynamic renderEngine type=0
06-19 21:17:23.203  1767  5102 E NativeTurboSchedManagerJni: open /dev/metis failed!
06-19 21:17:23.204  1767  5102 I SmartPower: com.microsoft.office.outlook/10362(29918): died->background(30951ms) R(process start ) adj=-10000.
06-19 21:17:23.208  1767  5102 D CompatibilityInfo: mCompatibilityFlags - 4
06-19 21:17:23.209  1767  5102 D CompatibilityInfo: applicationDensity - 503
06-19 21:17:23.209  1767  5102 D CompatibilityInfo: applicationScale - 1.0
06-19 21:17:23.211  1767  5102 W BpBinder: Large outgoing transaction of 16540 bytes, interface descriptor android.app.IApplicationThread, code 5 was sent
06-19 21:17:23.212  1767  1962 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.212  1767  1962 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.212 28359 28422 D AudioManager: getMode: mode=0, callApp=devian.tubemate.v3
06-19 21:17:23.213  1767  5102 E NativeTurboSchedManagerJni: open /dev/metis failed!
06-19 21:17:23.214  1767  2234 D DouyinContentPagePolicy:  setRefreshRate:-1
06-19 21:17:23.214  1767  1983 W JobScheduler.JobStatus: Exempted app com.microsoft.office.outlook considered buggy
06-19 21:17:23.216  1767  2121 I MiuiNetworkPolicy: updateUidState uid = 10362, uidState = 19
06-19 21:17:23.217  1767  3270 I AS.AudioService: getMode, get current owner's mode
06-19 21:17:23.217  1767  3270 I AS.AudioService: getMode, currentModeHandler is null
06-19 21:17:23.217  4763 11536 D ForegroundUtils: onUidImportance: Foreground UID status
06-19 21:17:23.217  4763 11536 D ForegroundUtils: onUidImportance: UID: 1002 is in foreground: true
06-19 21:17:23.217  4763 11536 D ForegroundUtils: onUidImportance: UID: 10169 is in foreground: false
06-19 21:17:23.217  4763 11536 D ForegroundUtils: onUidImportance: UID: 10176 is in foreground: false
06-19 21:17:23.217  4763 11536 D ForegroundUtils: onUidImportance: UID: 10177 is in foreground: false
06-19 21:17:23.217  4763 11536 D ForegroundUtils: onUidImportance: UID: 10182 is in foreground: false
06-19 21:17:23.217  4763 11536 D ForegroundUtils: onUidImportance: UID: 10206 is in foreground: false
